system:index,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,CONS_OBJ,DESIG,DESIG_ENG,DESIG_TYPE,GIS_AREA,GIS_M_AREA,GOV_TYPE,INT_CRIT,ISO3,IUCN_CAT,MANG_AUTH,MANG_PLAN,MARINE,METADATAID,NAME,NO_TAKE,NO_TK_AREA,ORIG_NAME,OWN_TYPE,PARENT_ISO,PA_DEF,REP_AREA,REP_M_AREA,STATUS,STATUS_YR,SUB_LOC,SUPP_INFO,VERIF,WDPAID,WDPA_PID,layer,path,.geo
0_00000000000000000011,11.64243837706943,11.556845853021628,11.555954280450827,11.555954280450827,11.555954280450827,11.542580682062157,11.541689113458641,11.538122747735983,11.538122747735983,11.538122747735983,11.538122747735983,11.538122747735983,11.538122747735983,11.538122747735983,11.538122747735983,11.538122747735983,11.538122747735983,11.538122747735983,11.537231186761861,11.447182512384408,11.433808836725227,11.370507159784315,11.352675849847792,11.321471247797003,11.320579689569463,11.320579689569463,11.320579689569463,11.320579689569463,11.320579689569463,11.320579689569463,11.320579689569463,11.315230325860968,11.315230325860968,11.314338767328254,11.314338767328254,11.311664099359504,11.2697601837101,Not Applicable,Terra Indígena,Indigenous Area,National,12.7360267480776,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Sapotal,Not Applicable,0.0,Sapotal,Not Reported,BRA,1,12.644661,0.0,Designated,2006,BR-AM,Not Applicable,State Verified,352294.0,352294,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000025,270.86433880212854,270.8163073440081,270.74576396552817,270.7381513112044,270.70868393339646,270.6961819463358,270.68100103892596,270.6238518607027,270.59795606004315,270.587240322128,270.5818825882412,270.56139697595563,270.4935350214877,270.47656866418777,270.45156566040333,270.4345989305449,270.40602444891624,270.381021113528,270.346195431338,270.311369168093,270.28100737170604,270.2524321918353,270.2327867317523,270.22296424322684,270.21135568866134,270.20599797534345,270.1970684325577,270.17206583374167,270.166708160646,270.1550998885513,270.11759676934946,270.10241691967894,270.0899155722667,270.0863438510142,270.0274077525028,269.6505879181185,267.97882990626215,Not Applicable,Terra Indígena,Indigenous Area,National,340.644543545581,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Espírito Santo,Not Applicable,0.0,Espírito Santo,Not Reported,BRA,1,338.490871,0.0,Designated,2006,BR-AM,Not Applicable,State Verified,352316.0,352316,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000002a,85.84343101935406,85.84343101935406,85.84343101935406,85.84343101935406,85.84343101935406,85.84343101935406,85.84343101935406,85.84343101935406,85.84343101935406,85.84343101935406,85.84343101935406,85.83896743134137,85.83807471393415,85.83807471393415,85.83807471393415,85.83807471393415,85.83807471393415,85.83807471393415,85.83718199609967,85.8353965617735,85.8353965617735,85.8353965617735,85.8353965617735,85.8353965617735,85.8353965617735,85.8353965617735,85.8353965617735,85.83451434626052,85.83451434626052,85.83451434626052,85.83451434626052,85.83451434626052,85.82975318543289,85.82975318543289,85.82939959905666,85.82673214272197,85.79998033690133,Not Applicable,Terra Indígena,Indigenous Area,National,86.43263104932701,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Tupã-Supé,Not Applicable,0.0,Tupã-Supé,Not Reported,BRA,1,85.895101,0.0,Designated,2006,BR-AM,Not Applicable,State Verified,352320.99999999994,352321,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000002e,7.557280760112015,7.555495456095901,7.543890953898636,7.543890953898636,7.543890953898636,7.534964416789261,7.533179112101761,7.503721569743366,7.5028289167282285,7.5028289167282285,7.5028289167282285,7.5028289167282285,7.492708693682548,7.4759793233887155,7.468838087365766,7.468838087365766,7.468838087365766,7.440416241742824,7.436562031253869,7.425850169498499,7.408889730533653,7.399070531620076,7.388169636647936,7.379505624282931,7.331302274307337,7.27358431477891,7.268235387373167,7.268235387373167,7.267048680820864,7.263478063633363,7.232539715946952,7.193143852808592,7.189573239039059,7.185232485268043,7.1643232414586855,7.160766631069784,7.105901720546846,Not Applicable,Terra Indígena,Indigenous Area,National,7.66600703541936,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Fortaleza do Patauá,Not Applicable,0.0,Fortaleza do Patauá,Not Reported,BRA,1,7.435829,0.0,Designated,2006,BR-AM,Not Applicable,State Verified,352324.99999999994,352325,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000004a,287.45874895217315,287.3191618031306,287.15565321935014,287.10547149462616,287.06987702581523,286.96932148791177,286.77861033630865,286.6905113842821,286.5944026834155,286.4689274919482,286.33544577734824,286.2494040625558,286.21361492120354,286.1104361523577,286.05072401613,285.9937731601123,285.96461265565074,285.9601633316151,285.9477047915759,285.93257773609486,285.8987278050682,285.834855688173,285.79112364205554,285.76439102554826,285.7145824688459,285.68269187031433,285.65718711691744,285.64384040952,285.61892324405403,285.5868883019767,285.4992425778256,285.406339812351,285.35766455720125,285.28114036951786,285.18947589864507,284.8111004679452,283.07366335611107,Not Applicable,Terra Indígena,Indigenous Area,National,298.455126477961,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Pinatuba,Not Applicable,0.0,Pinatuba,Not Reported,BRA,1,295.649382,0.0,Designated,2006,BR-AM,Not Applicable,State Verified,352355.00000000006,352355,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000004c,103.46482690445748,103.43815590067308,103.41237391605375,103.39992747934711,103.39992747934711,103.39992747934711,103.39992747934711,103.39992747934711,103.39992747934711,103.39992747934711,103.39992747934711,103.39814955692279,103.39014826145154,103.38837019437389,103.38659213120249,103.38659213120249,103.3858704419576,103.3858704419576,103.37698090863242,103.37698090863242,103.37609194812217,103.37609194812217,103.37609194812217,103.37609194812217,103.37609194812217,103.37609194812217,103.37609194812217,103.37609194812217,103.37520298803916,103.37520298803916,103.37520298803916,103.37520298803916,103.3689807032491,103.36448037943056,103.36448037943056,103.36270244962098,103.35008610883776,Not Applicable,Terra Indígena,Indigenous Area,National,104.318884045793,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Ariramba,Not Applicable,0.0,Ariramba,Not Reported,BRA,1,103.575723,0.0,Designated,2006,BR-AM,Not Applicable,State Verified,352356.99999999994,352357,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000050,467.1208777751717,465.849823784176,465.2997552763021,464.91090399517725,464.3776644862037,463.97728770055926,463.5468112637309,462.7629315606131,462.6575259651542,462.58046278217114,462.40420635718294,461.47862801306695,461.3847386181086,461.26351630174435,461.0970025426501,460.9809762451039,460.9588339862538,460.94466316185196,460.937577373827,460.91543538328733,460.85255094481073,460.84812203215205,460.8259800585802,460.766784272191,460.7499567372788,460.7242708739975,460.6817690643662,460.6525434938095,460.58133074433454,460.5804449203599,460.55564379938835,460.5450150268053,460.5441293021349,460.53438668860946,460.51578784156357,460.49187153028436,460.13368480281633,Not Applicable,Terra Indígena,Indigenous Area,National,477.074249547421,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Diahui,Not Applicable,0.0,Diahui,Not Reported,BRA,1,473.54603,0.0,Designated,2006,BR-AM,Not Applicable,State Verified,352360.99999999994,352361,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000055,248.38019399677134,247.38460766574718,242.8421506714259,234.82181312847203,234.25685941451786,233.60588784632313,232.6161044196199,231.3269054471499,230.48729606372996,230.06173171613145,229.37850470211677,228.47578199055903,227.93616875124724,227.62136592307718,226.52958102586365,225.53808446017396,225.00680618633362,224.8489246957599,224.5955014395127,224.50450055779777,224.45827255468504,224.44169740704098,224.42163290105955,224.41378270263428,224.41116593938963,224.4085491846289,224.40331550158444,224.4006980914282,224.39633666686765,224.39371990295166,224.3928476480078,224.3911031408667,224.3911031408667,224.3911031408667,224.35751872894747,224.34988756124199,224.32230910065402,Not Applicable,Terra Indígena,Indigenous Area,National,263.293228744377,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Rio Omerê,Not Applicable,0.0,Rio Omerê,Not Reported,BRA,1,261.771864,0.0,Designated,2006,BR-RO,Not Applicable,State Verified,352366.0,352366,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000075,29.606469131639134,29.606469131639134,29.584925556618796,29.55652397224788,29.51261410806931,29.430350011599277,29.39104363688601,29.279456963179943,29.09403858687785,28.809766562210775,28.703535636917707,28.702642936539288,28.629442099747305,28.620515209488513,28.53423233087646,28.459834554575107,28.388548821690993,28.285424008900893,28.212790630115013,28.08268893616128,27.957460045823435,27.790691330635184,27.456569277894413,27.235030278341277,27.040913199768294,26.59154236302741,26.55851276653081,26.35133831930412,26.213013368700224,26.150595017849795,26.068607475990945,26.031114517800017,25.95864207340855,25.94971514811558,25.946144388472028,25.943466329267928,25.93811020439,Not Applicable,Terra Indígena,Indigenous Area,National,31.8563438067515,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Córrego João Pereira,Not Applicable,0.0,Córrego João Pereira,Not Reported,BRA,1,31.623901,0.0,Designated,2006,BR-CE,Not Applicable,State Verified,352400.99999999994,352401,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c7,22.212198912589454,21.12419337273353,20.145944348266468,19.375751167851814,18.46140306003986,18.01464310203347,17.209093138635403,16.71888398322213,15.802108777555636,15.351236820696773,15.113237002428129,14.648026505902905,14.152571792003586,13.817490243882993,13.71337060038935,13.200160533067574,12.97808694488563,12.702270520512245,12.366682648404106,11.935138847815573,11.795029267587617,11.585969960824954,11.392492113771656,11.103735663469143,10.978761104955783,10.788094087052807,10.65590111091968,10.580476433124243,10.497920812924932,10.470866244016234,10.411019769773059,10.352136162588133,10.26113492760275,10.229981565298045,10.134059164297017,10.044586502268295,10.000528062963811,Not Applicable,Terra Indígena,Indigenous Area,National,95.3060429107646,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Yvy-katu,Not Applicable,0.0,Yvy-katu,Not Reported,BRA,1,94.941636,0.0,Designated,2006,BR-MS,Not Applicable,State Verified,352498.0,352498,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e8,1.8774923793337386,1.793089726351635,1.7588661575377267,1.7405670926142716,1.7036754621414516,1.634923861149808,1.614775755807914,1.6139779356174841,1.6139779356174841,1.6139779356174841,1.6139779356174841,1.5956288074436549,1.5956288074436549,1.5948310681858424,1.5940332743626002,1.5940332743626002,1.5900439362278345,1.5900439362278345,1.5900439362278345,1.5900439362278345,1.5884483127537132,1.5884483127537132,1.5876502253513691,1.5876502253513691,1.5868524353123066,1.586054667856252,1.5884479985447288,1.5916390967502956,1.6041655378848791,1.606339809333351,1.6321965925778847,1.6321965925778847,1.6409719747189986,1.6433652827634322,1.6481518629636265,1.6459023033631552,1.6307447139466518,Not Applicable,Terra Indígena,Indigenous Area,National,9.71406663029311,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Toldo Chimbangue II,Not Applicable,0.0,Toldo Chimbangue II,Not Reported,BRA,1,9.540708,0.0,Designated,2006,BR-SC,Not Applicable,State Verified,352536.99999999994,352537,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000002,2591.99266371014,2591.9732146921656,2591.9707753213984,2591.961673408282,2591.9519767014335,2591.9537406467402,2591.9435760325387,2591.943942489166,2591.9150210434404,2591.905399598795,2591.901377215719,2591.8870202344433,2591.8691291970927,2591.8596451211747,2591.8399904568546,2591.8336996182284,2591.8344013701835,2591.8185115851634,2591.8079282433664,2591.794063344258,2591.780832953755,2591.780832953755,2591.7649598122757,2591.7498646069716,2591.7454556470716,2591.7375179506603,2591.716350352882,2591.6510372367875,2591.5734142084666,2591.509912665985,2591.4828943762986,2591.469662763627,2591.4431611491227,2591.409642379652,2591.3593689004647,2591.3226572446147,2591.1901174285426,Not Applicable,Terra Indígena,Indigenous Area,National,2624.5076963796,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Riozinho do Alto Envira,Not Applicable,0.0,Riozinho do Alto Envira,Not Reported,BRA,1,2609.7,0.0,Designated,2007,BR-AC,Not Applicable,State Verified,352278.0,352278,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000004,197.0528229550212,197.05282295502124,197.03497598920092,197.0322989447063,197.03140659564625,197.0153443272136,197.00017442938645,196.97786570434985,196.90465730825625,196.87994519755796,196.84184190282355,196.82925839039387,196.7892410163336,196.6905220134193,196.59058270805986,196.567820274447,196.51652488470418,196.50670948095657,196.49778609753366,196.46387788354426,196.44960093975752,196.44298018621816,196.40208830539248,196.29577439723715,196.25198835274063,196.22650698269882,196.18189177511826,196.16493734561385,196.11764512912214,196.07083803092036,196.01520002504304,195.98443106808503,195.95319999295072,195.9451692229312,195.93535350473053,195.84969160586581,195.77676529217308,Not Applicable,Terra Indígena,Indigenous Area,National,200.42588341219496,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Nova Esperança do Rio Jandiatuba,Not Applicable,0.0,Nova Esperança do Rio Jandiatuba,Not Reported,BRA,1,200.03928,0.0,Designated,2007,BR-AM,Not Applicable,State Verified,352280.0,352280,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000000d,19.031217842945562,19.022918602823424,19.012203160623706,19.012203160623706,19.011310237100755,18.99970188486687,18.98362868033806,18.98362868033806,18.96934139780632,18.929158387857633,18.929158387857633,18.929158387857633,18.92647961387082,18.92647961387082,18.92647961387082,18.92647961387082,18.9253940644424,18.920929296620145,18.91825043596341,18.91825043596341,18.91825043596341,18.91825043596341,18.918225923628565,18.904894718164154,18.88614279506848,18.873641518762323,18.873641518762323,18.852210770044067,18.852210770044067,18.850424873986938,18.845960094506957,18.84417422420666,18.841495375451778,18.825422273156857,18.823636378869747,18.814384713449634,18.76534946693295,Not Applicable,Terra Indígena,Indigenous Area,National,19.483152254717,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Barro Alto,Not Applicable,0.0,Barro Alto,Not Reported,BRA,1,19.371679,0.0,Designated,2007,BR-AM,Not Applicable,State Verified,352290.0,352290,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000022,1536.6910699975874,1536.6020446031648,1536.5465492149383,1536.5269165365626,1536.5144089122339,1536.4806837330852,1536.473537031547,1536.4324387777012,1536.425049747796,1536.4100466483285,1536.4073663363167,1536.4028990952888,1536.3966453191047,1536.3651991471404,1536.3526908155973,1536.3205272283165,1536.317735327835,1536.3150551114045,1536.300760942093,1536.2960346238033,1536.2950886404872,1536.294195169662,1536.2915147869107,1536.2906212942958,1536.2897278517298,1536.2897278517298,1536.2857301664483,1536.2830498505302,1536.2821564080864,1536.28036953095,1536.2794761549126,1536.2767963590752,1536.274116570501,1536.2714577932713,1536.258951709043,1536.1241773924799,1536.0719294460944,Not Applicable,Terra Indígena,Indigenous Area,National,1584.54653199115,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Mapari,Not Applicable,0.0,Mapari,Not Reported,BRA,1,1574.16,0.0,Designated,2007,BR-AM,Not Applicable,State Verified,352312.99999999994,352313,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000035,30.691523907319475,30.63126293020239,30.587605257410416,30.559945100428,30.505517044031492,30.420752406580128,30.086330143057438,29.934271179381103,29.891599902424854,29.852735715538543,29.842028657372037,29.838459613121547,29.81528499769831,29.79208609169243,29.721897383568994,29.715651479882457,29.700595015780436,29.65728688385921,29.53842333708237,29.42854234078745,29.335746868863794,29.311655853788135,29.298271823087454,29.297379540982963,29.2486796279401,29.173117052628687,29.099951037980322,29.07585972944766,29.01250903267044,28.985933563882192,28.91901378940716,28.672077568513004,28.62300303720209,28.58402341258681,28.52245677324363,28.491483136221134,28.454476507133492,Not Applicable,Terra Indígena,Indigenous Area,National,36.0344947749814,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Lago do Marinheiro,Not Applicable,0.0,Lago do Marinheiro,Not Reported,BRA,1,35.862907,0.0,Designated,2007,BR-AM,Not Applicable,State Verified,352332.0,352332,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000003b,79.93823212073872,79.90231954142176,79.84560105174248,79.81616331254573,79.75193584251423,79.73320302537581,79.7046574113015,79.67165152171455,79.65196697169972,79.58684691518211,79.42550567011058,79.39490082463601,79.35085956664523,79.24742838399328,79.13370739861453,79.03121023913017,79.013610844316,78.90002182253983,78.88039694308446,78.77358995767399,78.70263276638822,78.61563925676346,78.54995384058938,78.52140840742277,78.30110321693019,72.00896688951566,71.79189996976683,71.47423329315775,71.2207509034155,70.85829372404605,67.27749022089563,58.896981709626985,58.75247360055733,58.648003933646756,58.62570288823659,58.585561039359625,58.522731433321674,Not Applicable,Terra Indígena,Indigenous Area,National,95.4071147045775,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Rio Jumas,Not Applicable,0.0,Rio Jumas,Not Reported,BRA,1,94.626983,0.0,Designated,2007,BR-AM,Not Applicable,State Verified,352339.00000000006,352339,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000049,4629.395018820875,4629.014019042492,4628.840019575131,4628.569671965994,4628.520957889143,4628.459790501018,4628.317048808021,4628.140856103009,4628.0628202778125,4627.891603424468,4627.708081564348,4627.527886939844,4627.417737346447,4627.194255016669,4626.884601930448,4626.796838935265,4626.7035125535485,4626.42963921402,4626.148443380604,4625.649430518883,4623.428173506842,4620.533693298782,4617.522773552249,4616.98737182662,4616.5902940823435,4616.3855666223235,4616.107263216185,4616.053198056332,4616.018530595785,4615.950740151765,4615.610142687567,4615.445375494864,4614.677602356753,4614.204144045157,4611.843528662532,4607.84850629911,4600.700264138071,Not Applicable,Terra Indígena,Indigenous Area,National,4780.42050109158,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Tenharim Marmelos (Gleba B),Not Applicable,0.0,Tenharim Marmelos (Gleba B),Not Reported,BRA,1,4747.416023,0.0,Designated,2007,BR-AM,Not Applicable,State Verified,352354.0,352354,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000004f,492.3044254224633,492.27598701175754,492.1968862425314,492.11245196274615,492.0946772772604,492.04846201767793,492.0271315140768,491.91027969920054,491.8003850357441,491.76139778821414,491.7436227100281,491.70896014539187,491.6778528022523,491.63640428933087,491.58937536557266,491.5680445979336,491.5431586872281,491.5209400246305,491.50138763760657,491.47383537967204,491.46316988321206,491.41873055276784,491.4036212454559,491.3849568683807,491.37162509445494,491.3582932464935,491.34585036551204,491.34051760946954,491.32807486313163,491.30052262338563,491.2850089534411,491.0370397586778,491.02281932941764,490.98815696650263,490.9846018336291,490.90657746255073,490.12631767015176,Not Applicable,Terra Indígena,Indigenous Area,National,509.550624199758,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Torá,Not Applicable,0.0,Torá,Not Reported,BRA,1,549.60985,0.0,Designated,2007,BR-AM,Not Applicable,State Verified,352360.0,352360,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a8,188.09982974179093,181.64997867566763,178.54359211445467,176.0142906729546,174.59362074674183,173.13087739838863,171.9153263914303,170.61152312306712,169.59906288282974,169.16129499763267,168.34645221199327,166.63203148646832,163.742968153289,160.66275598839044,158.08972473501456,155.52468682728653,154.01999776735724,146.33113218033196,127.93642904580632,122.3407484310861,121.50558313330313,120.8940223300524,120.48586419343744,120.08906630030796,119.65678511251934,119.15475732408122,118.67633274858086,118.47181412740227,118.21587427906555,118.02215189337223,117.77144050711539,117.47465636911954,117.2856433844918,117.16058774729126,117.01993809210947,116.8045542908889,116.29578938019722,Not Applicable,Terra Indígena,Indigenous Area,National,364.935818686205,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Cachoeirinha,Not Applicable,0.0,Cachoeirinha,Not Reported,BRA,1,362.88,0.0,Designated,2007,BR-MS,Not Applicable,State Verified,352460.99999999994,352461,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e5,31.2286245458952,30.726582500930196,30.427244586401052,29.980685512748625,29.372947064611914,28.747064514630093,28.60672345758733,28.44689108567236,28.217262342849285,27.988589427253675,27.688021026225414,27.614487233993497,27.462893096456142,27.34777890612065,27.179638044661626,26.993243642369304,26.810919403788585,26.638717450506764,26.48361812343894,26.31913479891678,25.96547436944213,25.775058106230123,25.642749486235118,25.554536103911012,25.532081181975023,25.46560199937854,25.426277376229535,25.399083111620634,25.358976351038624,25.31499055933445,25.23412453063034,25.20930606640963,25.112485046286015,25.03869899385682,24.973738206686388,24.956092807394388,24.75716677614424,Not Applicable,Terra Indígena,Indigenous Area,National,38.1813962455787,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Palmas,Not Applicable,0.0,Palmas,Not Reported,BRA,1,38.008794,0.0,Designated,2007,BR-SC,Not Applicable,State Verified,352532.99999999994,352533,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e9,13.062040941489693,12.484421676748878,12.24423528827903,11.937852763875771,11.6039476824654,10.819395891884625,10.207862209116822,10.046342456646242,9.973743143264226,9.901472711509193,9.843237634421799,9.787835658590755,9.704870057577558,9.704870057577558,9.600510850606142,9.527850386630524,9.473905541691428,9.457237619300866,9.44678867735009,9.445237282543584,9.434867624035283,9.426090920849244,9.401108888356992,9.380319393465985,9.358583255245994,9.304770140636318,9.279971087041222,9.270880248978264,9.246278122508391,9.207717542594704,9.188554462981635,9.177384651275085,9.17957936738167,9.184365796825027,9.169018967272041,9.147386219157667,9.141661918157409,Not Applicable,Terra Indígena,Indigenous Area,National,48.6893819394125,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Toldo Pinhal,Not Applicable,0.0,Toldo Pinhal,Not Reported,BRA,1,48.46,0.0,Designated,2007,BR-SC,Not Applicable,State Verified,352538.0,352538,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000fd,0.2727211355198278,0.2626215085056675,0.2264307260349646,0.2104393866184608,0.2011812016209023,0.19444797029766017,0.19360631813701565,0.19023972212871484,0.19023972212871484,0.19023972212871484,0.19023972212871484,0.19023972212871484,0.19023972212871484,0.19023972212871484,0.19023972212871484,0.19023972212871484,0.19023972212871484,0.1893980587376016,0.18130820705518533,0.1771098004612342,0.1737431651462928,0.1737431651462928,0.1729015003513709,0.1720532510986327,0.1693500522705077,0.16925763402123534,0.16841599730248533,0.16841599730248533,0.16789119454800464,0.16789119454800464,0.16789119454800464,0.16452458029019212,0.1636829253219304,0.1636829253219304,0.1636829253219304,0.1636829253219304,0.1636829253219304,Not Applicable,Terra Indígena,Indigenous Area,National,0.576063398145419,0.006851670289516,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Caieiras Velha II,Not Applicable,0.0,Caieiras Velha II,Not Reported,BRA,1,0.573935,0.0,Designated,2007,BR-ES,Not Applicable,State Verified,352559.00000000006,352559,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000010e,2.1892075775706634,2.1884322568919523,2.163752547234036,2.143266251214481,2.116743150015805,2.0732002133114205,2.052360908865191,2.0158327199754993,1.9915050538942909,1.9911161174608498,1.9795009399931136,2.0034292869875516,2.0341505865124336,2.0701107685980205,2.0662586748958924,2.051294244302439,2.0187183003631066,1.9938528772315014,1.9791086586430624,1.9519641611174934,1.949014266119025,1.9456665606036008,1.9336961996526973,1.9344529482476924,1.9282500209405635,1.9173866270088942,1.9104089050850661,1.8940166293088427,1.8784949778708067,1.8761721663416246,1.8753967167566639,1.8675306315448836,1.8661564774153168,1.8638303718855316,1.850016574291036,1.8420137664000282,1.7990361781460653,Not Applicable,Terra Indígena,Indigenous Area,National,2.84839864862588,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Cantagalo,Not Applicable,0.0,Cantagalo,Not Reported,BRA,1,2.836761,0.0,Designated,2007,BR-RS,Not Applicable,State Verified,352576.99999999994,352577,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000120,30.238924329203325,29.095865705440016,27.602991691637783,25.91613533575503,25.01340886842599,24.213075288549163,23.01417436656444,22.051946147636052,21.60376909385331,21.215600345099922,20.661617877835738,20.40247164048919,19.92070222020272,19.38582147326987,19.08163400349003,18.759115332301093,18.43419295912851,17.58569272670687,16.382705700100786,14.858834507034715,14.212446984942012,13.903051938866428,13.417037216410373,13.240929692772298,12.978751369375816,12.33792904141712,12.004042969811856,11.314497974639986,10.40428006178695,10.164215068304765,9.993572577618492,9.82040850849702,9.649099239564167,9.611177024353731,9.599731889771212,9.591839372858729,9.583035608820644,Not Applicable,Terra Indígena,Indigenous Area,National,47.2232129517352,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Kariri-Xocó,Not Applicable,0.0,Kariri-Xocó,Not Reported,BRA,1,46.948823,0.0,Designated,2007,BR-AL,Not Applicable,State Verified,352604.0,352604,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,"{""type"":""MultiPoint"",""coordinates"":[]}"
