system:index,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,BUFF_DIST,CONS_OBJ,DESIG,DESIG_ENG,DESIG_TYPE,GIS_AREA,GIS_M_AREA,GOV_TYPE,INT_CRIT,ISO3,IUCN_CAT,MANG_AUTH,MANG_PLAN,MARINE,METADATAID,NAME,NO_TAKE,NO_TK_AREA,OBJECTID,ORIG_FID,ORIG_NAME,OWN_TYPE,PARENT_ISO,PA_DEF,REP_AREA,REP_M_AREA,STATUS,STATUS_YR,SUB_LOC,SUPP_INFO,Shape_Area,Shape_Leng,VERIF,WDPAID,WDPA_PID,layer,path,poly_ha,.geo
0_00000000000000000044,2080.68750442466,2080.5545739642685,2080.160174026349,2079.998001795023,2079.8365020114534,2079.6929355767584,2079.6034325458722,2079.4188625178786,2079.317838879997,2079.1122569582953,2078.82780466062,2078.4976786619554,2078.2484132203713,2077.9760584948135,2077.733527452581,2077.5826919891633,2077.478123638517,2077.349645399077,2077.3008442888895,2077.196278421703,2077.1236143546257,2077.077535861096,2077.008414473767,2076.980943487256,2076.920616592892,2076.827818279945,2076.7471812540666,2076.541616783914,2076.3945252300805,2076.320086940957,2076.1986864622586,2076.1251399434605,2076.0320962223914,2075.9789295629676,2075.7872024128365,2075.635668147701,2071.588035765997,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,736.944131888,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Apurinã do Igarapé Mucuim,Not Applicable,0.0,69,68,Apurinã do Igarapé Mucuim,Not Reported,BRA,1,733.506121,0.0,Designated,2009,BR-AM,Not Applicable,0.178461978611,1.55094540891,State Verified,352348.0,352348,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,73210,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000004b,1741.3844280518176,1740.5181105780896,1739.84381847854,1739.2075760005284,1738.793473398777,1738.4972469717213,1738.1230775208965,1737.6793305315562,1736.8663660609386,1735.9763116910171,1735.3058910070067,1734.287831658801,1733.2872575702606,1732.7934582207834,1731.9895876925266,1731.6899348947743,1731.5101487818863,1730.9882874856878,1730.3791192447227,1729.7867970982409,1728.6682945647055,1727.0364279601563,1726.2058707480921,1725.7049853231476,1724.6308938131365,1721.6137917260098,1720.1326097176582,1718.5301082856943,1717.4540461788715,1715.1203639148237,1711.8002900175943,1706.1066085328125,1703.18605856579,1702.0789908851034,1697.1832302945595,1693.159444058389,1684.5618935660796,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,495.789249803,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Setemã,Not Applicable,0.0,76,75,Setemã,Not Reported,BRA,1,494.3,0.0,Designated,2009,BR-AM,Not Applicable,0.157048791436,1.55807600298,State Verified,352356.0,352356,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,49253,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000004d,691.534052072725,688.5618074613437,688.0569538962787,687.303305680317,686.2277880126531,685.2048181602363,684.4654042746041,682.3630940089043,681.2118108635076,680.5434897473411,680.307077327462,679.1367611035163,678.5355064127143,677.1193486146818,675.083518268347,674.8275343796134,674.433802097877,673.944084337564,673.3539154807521,672.8855252695091,672.2977211274679,671.806559987359,671.462774831788,670.9395655457304,670.3938099851242,669.9271705841229,669.1610358463289,668.7576781785724,668.2981535220143,666.6284616926473,665.2132372592113,664.4541081591725,663.9377775398007,663.3203396472225,662.8593783058753,661.0895735140559,658.7902445361414,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,121.092384669,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Lago Jauari,Not Applicable,0.0,78,77,Lago Jauari,Not Reported,BRA,1,120.230844,0.0,Designated,2009,BR-AM,Not Applicable,0.0750618211718,0.99515927013,State Verified,352358.0,352358,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,12030,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000006f,3994.079276351575,3994.0418984155403,3994.031219774671,3994.025880752027,3994.00273630177,3993.9965047742435,3993.9840413149536,3993.915494648509,3993.885228225901,3993.8460488974697,3993.7899606851893,3993.696472983038,3993.5976673666414,3993.4231740398545,3993.3243561594218,3993.302988841734,3993.26648768762,3993.072441234068,3991.1613602857874,3987.8328849814598,3984.1691426139287,3982.4955846672356,3981.5386753931075,3981.4113845331226,3981.3437327356373,3981.3027856816207,3981.2778610005907,3981.210212597759,3981.1069653673508,3980.9921436262616,3980.942302274882,3980.7010859678735,3980.6343360314722,3980.504380520178,3980.3495042367267,3979.781608725484,3978.4117169098668,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,1797.23105892,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Xipaya,Not Applicable,0.0,112,111,Xipaya,Not Reported,BRA,1,1787.230238,0.0,Designated,2009,BR-PA,Not Applicable,0.330420991426,2.27487737119,State Verified,352395.0,352395,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,178546,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000071,630.1805960115654,618.5291513824058,598.1196673067697,579.4025862657036,564.6788817476362,544.2141162250158,524.2904157951443,495.128803235968,471.11772661871584,443.6817022410554,416.10603386895065,392.3963308908865,357.18776896744674,324.7285696607223,304.1259995244507,292.2516593422973,280.3536198735185,272.3744772294473,262.93126354073746,252.47932212626725,241.3893571937612,230.74832858039412,222.0651024945652,215.5964254988364,212.21514012580548,209.55876369852876,206.84245516773254,202.79838975050717,198.36135632933363,193.87324238328247,190.25992392275492,187.38692064749335,185.81485342858332,184.5050813368772,183.69343070807443,183.2682349940846,180.7046856129791,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,214.934563738,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Las Casas,Not Applicable,0.0,114,113,Las Casas,Not Reported,BRA,1,213.447011,0.0,Designated,2009,BR-PA,Not Applicable,0.0935225286667,1.11280549472,State Verified,352397.0,352397,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,21355,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000073,320.4254554319651,320.056981093103,319.6142654176927,318.78963311301897,318.29566574095446,317.6400097745202,316.8984209116047,315.4934803876853,313.63431213392164,311.4930925079361,308.36979938926305,304.38377734266726,296.8176540186635,287.87466085930004,282.77214964564075,280.41372988980254,278.30063336982255,276.1480273315422,273.06939104402755,270.55245331873886,269.2447177853305,267.6067373592379,266.14380353690206,265.04697568918556,263.8847225054576,262.8090274535796,261.3822232066219,259.50229982328773,256.78931129690835,253.2476166329799,251.0945639421966,249.65829889168776,246.91777562130727,245.84718713971532,244.84656116327628,244.52527648850892,242.29301137178248,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,3.77580027645,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Maranduba,Not Applicable,0.0,116,115,Maranduba,Not Reported,BRA,1,3.751538,0.0,Designated,2009,BR-PA,Not Applicable,0.0350315560796,0.664387166965,State Verified,352399.0,352399,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,375,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000078,460.2927600130245,460.04657678311264,458.05053135003857,454.75885667223685,450.38849975365326,446.2881444243492,442.4838871483375,438.41255844418015,436.4275782288763,433.9125728035334,432.4769670913109,430.3200331817573,426.6703273841627,422.87823645811807,419.3897875596446,416.77599938688843,414.4398108161133,410.88566119325355,407.07907113450045,403.8939486095078,401.1260537008767,397.81348134332285,393.31815978680874,388.95140493667515,384.84687726634746,379.4856892528304,374.95668008683447,366.4517888139606,361.8541693740762,358.7342362669558,356.25800425834746,354.8051969794425,352.8170956846873,351.9967472694942,351.7359082715501,351.61728057312445,350.3707948691035,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,17.4108908961,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Pitaguary,Not Applicable,0.0,121,120,Pitaguary,Not Reported,BRA,1,17.278686,0.0,Designated,2009,BR-CE,Not Applicable,0.0431620445573,0.741279243968,State Verified,352404.0,352404,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,1730,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000008c,2906.917822549102,2902.913566103102,2898.4191860801957,2892.021378681959,2885.9338944645433,2878.0731396390433,2872.0348778212924,2867.139800399944,2861.0973816570618,2856.0814325431293,2850.0338214444278,2843.39857657267,2835.469004302843,2830.998519982572,2825.420704991452,2819.380147272152,2813.7926467400985,2808.2467436812917,2804.63433728074,2799.7314518387398,2794.467736598431,2782.547586849633,2768.9036652331765,2759.8103679244064,2750.714001421338,2735.9274835886135,2714.7751461019616,2703.6060991841246,2691.609685790103,2676.82702365313,2662.907113063952,2644.4367170061428,2636.2856148896594,2625.182945592319,2618.9621216041583,2597.019284418192,2550.737112767243,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,3796.49819031,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Inawebohona,Not Applicable,0.0,141,140,Inawebohona,Not Reported,BRA,1,3771.135744,0.0,Designated,2009,BR-TO,Not Applicable,0.603061868197,3.29794734016,State Verified,352425.0,352425,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,377336,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000090,434.15087852946715,324.68476719067326,316.05400088396914,312.93482714702475,309.8790271871084,307.5030909640037,305.90319063503347,304.38295898722174,303.35531163465237,302.08517126807095,301.11529646585603,300.5023869671334,299.93213402383526,299.4585501005227,298.93937379674753,298.1583532088863,297.5538065965927,296.5251836850683,295.6498323657618,293.95542725968505,291.1924788654945,285.5114928358686,281.33748673439226,278.10604611107794,275.98284812929137,274.4581626869045,272.77007530942683,271.42405313618974,268.7126278198114,266.6768970635446,266.09341143813407,263.6113393719787,259.8101355281417,256.2889952668248,253.4915199211084,250.53189490121446,244.55209650772053,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,192.866136038,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Baia do Guató,Not Applicable,0.0,145,144,Baia do Guató,Not Reported,BRA,1,191.64,0.0,Designated,2009,BR-MT,Not Applicable,0.102607542935,1.17969079798,State Verified,352430.0,352430,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,19179,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000009f,212.46914789646792,203.76875754979412,193.24701518800026,160.7813868546324,149.10274387818052,144.29744856588084,133.96022607081434,128.23441110882294,127.76902733388317,124.48677730094525,118.64583372310767,112.4258433120773,108.29451706434953,104.2762155279825,101.98658480706638,100.81505199098449,99.33535385465305,98.7432531253699,100.17479907644673,98.95495540824338,97.54031002097895,96.89083255944041,96.60955028948158,95.59657748864393,95.37263252849937,95.35968462847504,95.47188594414934,95.35179284985,94.46430390947856,93.95433173653483,92.89107505829762,92.36540964960537,91.70369409142478,91.58295788579571,90.93137951677924,90.35675069933927,89.45673559204023,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,4.11095156253,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Imbiriba,Not Applicable,0.0,160,159,Imbiriba,Not Reported,BRA,1,4.083384,0.0,Designated,2009,BR-BA,Not Applicable,0.0345690360135,0.660351204561,State Verified,352451.0,352451,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,409,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000a5,120.67850789662354,113.1898564925233,105.70027675441781,96.29010037981064,89.63952108979403,85.4739319062639,82.40472516229612,78.47012408803222,75.55776355855076,72.71770347023812,71.04235039909388,69.20809488022117,67.65917384391724,66.25761678854857,64.04348849699207,62.4479530727475,60.288819760617535,58.67398826362158,57.33826966674692,56.53245857858954,55.977267762559784,55.36338156389093,55.06382587650329,54.71027437882309,54.542082387551076,54.414072036476696,54.20564645505611,54.00545446701903,53.92504610648423,53.828252077797856,53.62632928269414,53.40856247430913,53.19280573517345,53.13853653373971,53.02119333024848,52.9621326312738,52.88335733391042,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,72.089243876,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Arroio-Korá,Not Applicable,0.0,166,165,Arroio-Korá,Not Reported,BRA,1,71.757747,0.0,Designated,2009,BR-MS,Not Applicable,0.0728733911792,0.988899627618,State Verified,352458.0,352458,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,7176,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b5,90.30774547692688,84.63928112279704,81.82204590209156,79.31676144312779,73.41291567077435,69.92284345241976,68.24152314542845,65.9732189493259,63.83467464994947,62.80101098936524,61.845042266037694,60.02500934086493,56.56416964231661,55.71879939821932,55.02488667574621,52.7104060118041,52.52719847672657,51.540001001584315,50.11693635160373,48.193740668064166,47.37142272555869,45.999189852878565,45.29779677872093,45.17665515060848,45.052142240012046,44.987858343588655,44.93016770210905,44.89210490233322,44.76764652818792,44.6473231937763,44.526854281925566,44.44227762426886,44.35161444506981,44.33430753460841,44.321944722596704,44.30546051135402,44.28696195754179,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,9.41990573288,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Guasuti,Not Applicable,0.0,182,181,Guasuti,Not Reported,BRA,1,9.587993,0.0,Designated,2009,BR-MS,Not Applicable,0.040176674899,0.712612617476,State Verified,352475.0,352475,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,938,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000b9,67.50633285842358,66.19663490663086,63.65192264775628,62.01278409336814,60.790433199078095,59.18066232649403,58.685873873854476,58.20024534049459,57.537684825175404,57.20810525714154,56.77935939895852,56.55993185214486,56.43153380866348,55.774106871665666,55.13176818721375,54.77370313809452,54.51005098653191,54.20647413637508,53.44112262865318,51.94563245092055,50.804587736321,50.339096091972834,50.135663848930854,49.76919052302226,49.62533866193829,49.42256102534728,49.512766909807695,49.48547739320614,49.52768187660456,49.492935954546454,49.456534990923416,49.37963599983455,49.315123243914144,49.27539863435608,49.22739755879461,49.1545979383113,49.087548637407934,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,114.900894393,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Guyraroká,Not Applicable,0.0,186,185,Guyraroká,Not Reported,BRA,1,114.4,0.0,Designated,2009,BR-MS,Not Applicable,0.0774980371073,1.00922479023,State Verified,352480.0,352480,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,11435,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000c9,61.512068573319496,57.61317769534321,54.52127354124602,51.525370231363794,49.159846044551905,46.927557264907776,45.24115857423132,43.56097243198451,41.88616762586589,40.04290592758285,39.45949276677982,38.72185992894275,38.22435448399044,37.47017139968405,36.78736297438208,36.026564172156554,35.294462491140436,35.04765579091038,34.834954224462365,34.6678236168991,34.41768016670354,34.23807431959097,34.106444548107476,33.941104851156176,33.62735684725506,33.44849005306419,33.26010921468059,33.24455261071686,33.42415115704544,33.42164508783152,33.48531010143134,33.44168849309393,33.40600886734566,33.434816966344734,33.33936277133736,33.301479701040414,33.25617453835658,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,12.4499285849,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Yvyporã Laranjinha,Not Applicable,0.0,202,201,Yvyporã Laranjinha,Not Reported,BRA,1,12.38,0.0,Designated,2009,BR-PR,Not Applicable,0.041758295334,0.727788630651,State Verified,352500.0,352500,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,1239,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000d2,181.16812480789528,177.58559447143813,160.01821851771848,154.64176752989988,151.5140863869171,145.21566886884955,142.839392937742,139.97712691609735,137.81645102717874,136.09276431723788,133.60432627840493,131.23307763099817,127.14996635261389,126.95176948192619,124.34937267436402,122.48294238388783,121.0278409013818,119.97917823675597,117.49158940941132,115.85329548191935,114.43594520200551,113.04934408790155,111.91682610610354,111.04749256005724,110.72860456318023,109.66440172823243,108.73868976672985,107.64116785150925,106.252453407199,104.92659598607239,103.5627555145117,101.82961443334109,101.08205293233681,100.84014770253945,99.35091246664471,98.49222141847932,97.73024751351089,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,27.526185779,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Guarani do Araça'i,Not Applicable,0.0,211,210,Guarani do Araça'i,Not Reported,BRA,1,27.21,0.0,Designated,2009,BR-SC,Not Applicable,0.0516122876588,0.816096466349,State Verified,352511.0,352511,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,2742,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000e1,266.8804522153045,265.64885691462234,264.43450421616694,261.43251478496757,260.06932727989505,256.15933519742225,252.9334614662701,250.54818020505252,247.98713220639493,247.19532149389602,245.8508743655537,243.51874018528554,219.81176532577354,217.1817050437097,205.9334994805219,203.28330050418487,202.297289029686,200.27056263769754,198.4139123993169,195.30076814752465,194.88074259976452,194.68936416794034,192.60733478742617,192.35993150472757,188.71863135274708,186.92085449440503,185.7201026490253,184.50094946991766,182.9687084962303,179.62374117655088,179.0920095676032,177.09044341150656,175.16476587850292,172.9891721917778,172.26724368079374,171.3819989765343,169.3835017080113,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,8.95979672635,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Morro Alto,Not Applicable,0.0,226,225,Morro Alto,Not Reported,BRA,1,8.93,0.0,Designated,2009,BR-SC,Not Applicable,0.0416365951117,0.725484009888,State Verified,352529.0,352529,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,892,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f4,342.24313736645917,326.9120675959457,313.93597106101913,305.21346363087486,297.5842581450016,288.1229859624335,281.0693647047433,271.0059130358236,263.28534067721483,259.0977830631809,255.83164500997876,253.48595458593866,238.5515785052646,233.77987985070584,226.27370653811232,222.09281017706488,218.57256104435294,215.03974822080974,212.18719728077133,207.89306868644647,203.17745337181776,199.96299579136124,197.78256089376166,197.21099741467,193.9612084952829,192.29838767417394,191.34179177755595,189.682832710537,188.56556034913334,186.224044672753,186.70014257711148,184.73300397969945,183.30932299271026,181.29362246407342,180.0306344081959,178.19187022187867,173.91275529551487,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,30.2806505005,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Pirai,Not Applicable,0.0,245,244,Pirai,Not Reported,BRA,1,30.17,0.0,Designated,2009,BR-SC,Not Applicable,0.0568716894068,0.861156245248,State Verified,352549.0,352549,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,3016,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f5,321.98598805388235,310.87210981054733,301.2486817536964,295.00268553643593,289.70027990932005,282.9925482009577,278.78077209126485,274.98343611158816,269.1285700150397,266.5023774295157,265.29068079262004,264.20985086205496,252.52113801902726,250.9240254730422,246.1169786571429,243.2483149160807,240.90046168196523,238.16544060189125,235.39330712592374,231.36691308528785,228.30396365322065,226.10008360209167,224.21627610761473,223.83387049842264,220.10646117804424,218.27880206773983,217.20090346129007,215.6351804009904,214.0635308268677,209.84135959461256,208.613873412065,205.0762770440452,202.70401840672702,200.36031020182529,198.98470774680948,197.45881673784567,193.28509539965324,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,21.7958277168,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Tarumã,Not Applicable,0.0,246,245,Tarumã,Not Reported,BRA,1,21.72,0.0,Designated,2009,BR-SC,Not Applicable,0.0493998824526,0.797632261705,State Verified,352550.0,352550,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,2171,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_000000000000000000f7,260.1341992929672,258.87538762463583,257.7390740084665,256.22240534246214,255.41134722406343,254.07704651395747,253.18665511341476,252.06612618624416,251.5498364126837,250.3758475773738,250.1565545225975,250.0441635577593,249.7139600417325,249.35774681889575,248.90269970660904,248.7804302981374,248.51432801877218,248.18739895631376,247.28488160652313,246.43700063990437,245.78749808723128,245.53733019335715,245.08330021027848,245.04672816752475,244.215613782904,242.17767370982583,241.63082569166755,241.12539532834688,241.11421804832548,239.78120958730727,238.26801457358866,237.9553192025375,238.42326813520882,237.57661350368204,235.12683025904548,234.86338832228756,234.96931992470508,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,20.0343341319,0.502770070869,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Morro dos Cavalos,Not Applicable,0.0,248,247,Morro dos Cavalos,Not Reported,BRA,1,19.97,0.0,Designated,2009,BR-SC,Not Applicable,0.0504401786777,0.804438194962,State Verified,352552.0,352552,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,1996,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000114,852.741058848827,851.2636868408403,798.05435585564,767.7642682824761,746.0501809965513,717.6753757303243,703.3901626375168,687.8455426884127,671.4323552975186,660.5768344168555,647.3599900230842,639.985290180518,631.4346336403471,622.8637873801531,617.1147370817731,613.1241604225986,606.8430409486745,603.3927758344824,598.8215446860432,595.5493640760608,591.9464569415038,589.2835486727419,585.8353384580232,582.3813502161055,578.6790532230709,573.4708009045105,567.6748265881893,558.5763034612469,553.2714019736188,548.1036288348719,544.2580851837005,540.9174005158181,538.5874774201869,537.6300512385706,537.3723640441135,537.2130921944441,536.7830197931507,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,279.513590422,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Xukuru,Not Applicable,0.0,277,276,Xukuru,Not Reported,BRA,1,275.550583,0.0,Designated,2009,BR-PE,Not Applicable,0.110031213162,1.22464152393,State Verified,352583.0,352583,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,27772,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000118,416.60932904183414,414.65532720397306,359.81984957872083,345.22104230567123,337.0402458376701,328.3404946616039,320.29980045024166,317.4286099419567,313.4653717769936,307.22016435179296,304.45235475268214,302.9917293007001,301.1619247468537,299.1275371773498,296.71637704306914,294.19556615099606,285.7583640213702,281.05514657125894,273.8100795796106,270.7388930370852,268.9763454754235,267.8087808881267,266.6719485782273,265.28200799622925,264.17473622816186,262.81844715793983,261.4946801774138,255.08019627300718,250.6884755188394,248.78440070197428,244.2037799261452,241.9268135111243,240.2216635544698,239.73243009343662,239.49346466780923,238.070073544991,237.75042830243493,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,76.0324203928,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Entre Serras,Not Applicable,0.0,281,280,Entre Serras,Not Reported,BRA,1,75.500875,0.0,Designated,2009,BR-PE,Not Applicable,0.0727344188187,0.999050987723,State Verified,352588.0,352588,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,7555,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000129,235.1392720245758,218.474298101988,206.69808785404578,196.8140489627888,190.49788712716716,186.4397316383595,184.1321495367527,181.22372295404392,179.99957180200457,179.07428804375738,174.12868358476317,169.55229419615503,167.77699442228052,165.75164022303386,163.73200984150284,161.82842462734712,159.7835186391826,158.0700716732279,156.84099826679522,155.57249788316867,153.52149258826478,152.6452588614087,148.79544661501006,147.11804287009454,146.69038942874298,145.11263489927313,144.11977321760196,142.69356924393193,141.52743562714528,140.76919448888674,139.7197378040399,139.14494931517805,137.577301844533,136.69357731068214,136.42975814886285,136.18209374111083,135.7434711645736,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,76.356437001,0.0524395178002,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Potiguara de Monte-Mor,Not Applicable,0.0,298,297,Potiguara de Monte-Mor,Not Reported,BRA,1,74.87,0.0,Designated,2009,BR-PB,Not Applicable,0.0704830327023,0.980510472661,State Verified,5.55542509E8,555542509,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,7586,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_0000000000000000012a,1434.6581491518427,1427.6824229574909,1425.276245478718,1418.8404578172508,1416.0486591679808,1409.7433162482027,1400.4442547531933,1387.9605398008111,1367.8292576094784,1333.7846826280784,1307.4260510976944,1294.3595052224232,1262.6961329754397,1208.5068564007595,1188.6849012650857,1184.7064548851322,1179.6314612922877,1175.9372322320226,1094.5148396231348,1067.7658702133965,1050.9826054847465,1048.2921105180924,1046.496411127969,1044.9669995226413,1044.6095032869232,1044.0941332135521,1043.1627829573729,1040.7232559033723,1039.755510848129,1038.8150208480959,1034.1908911312162,1028.6765379572328,1027.3663551075779,1027.1030298585554,1026.5317880392806,1026.0809635148082,1019.5554850843147,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,281.102830526,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Pequizal do Naruvôtu,Not Applicable,0.0,299,298,Pequizal do Naruvôtu,Not Reported,BRA,1,279.8,0.0,Designated,2009,BR-MT,Not Applicable,0.125007910322,1.38015236656,State Verified,5.5554251E8,555542510,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,27941,"{""type"":""MultiPoint"",""coordinates"":[]}"
0_00000000000000000134,109007.41418384197,108989.40073501489,108984.16208917562,108972.77925953445,108965.13976900089,108960.25136660873,108953.20472847346,108944.13082918023,108931.8089078713,108915.21820009076,108898.97444174075,108891.44836305927,108880.10666699204,108854.97673841803,108832.30245380034,108809.6576773199,108789.05867538488,108773.74510704039,108748.9336795447,108725.77391013622,108707.11878004418,108698.51529331658,108688.71261717503,108678.17482811444,108670.41678134639,108657.39846333217,108640.50891311633,108620.77977158771,108603.36381126754,108581.83310836174,108560.82151415279,108538.2783679986,108509.14829876948,108472.63304271662,108427.82956542812,108373.75901904426,108257.47449812284,10.0,Not Applicable,Terra Indígena,Indigenous Area,National,96274.0493871,0.0,Indigenous peoples,Not Applicable,BRA,Not Reported,Not Reported,Not Reported,0,905,Yanomami,Not Applicable,0.0,309,308,Yanomami,Not Reported,BRA,1,96649.7548,0.0,Designated,2009,BR-AM,Not Applicable,10.0766087067,23.7111959375,State Verified,5.55542521E8,555542521,IL,C:\Users\tpt590\Desktop\Indigenous tenure\IL.shp,9563103,"{""type"":""MultiPoint"",""coordinates"":[]}"
